1000
1, 50.170105, 68.765255
2, 65.081214, 56.835392
3, 79.595499, 38.084753
4, 23.337377, 63.457948
5, 60.083894, 36.322862
6, 11.246238, 40.761944
7, 51.576565, 36.869972
8, 83.784069, 46.839876
9, 92.079011, 50.341384
10, 49.822793, 91.053578
11, 27.761112, 20.643102
12, 65.251996, 33.860368
13, 91.729880, 57.412562
14, 50.983945, 48.693244
15, 97.419148, 26.221899
16, 19.727894, 57.959346
17, 11.118498, 87.832770
18, 29.735429, 6.095022
19, 39.641854, 44.087647
20, 42.075568, 8.425800
21, 31.147536, 56.323762
22, 69.384317, 53.931058
23, 9.187183, 76.805790
24, 40.208862, 23.309027
25, 29.518080, 58.736174
26, 30.649678, 45.897387
27, 10.556113, 86.098152
28, 59.382760, 66.083609
29, 28.272752, 35.387917
30, 15.522162, 34.718630
31, 0.065867, 25.371810
32, 28.359542, 95.252815
33, 55.081087, 29.820099
34, 87.090219, 15.840608
35, 4.225343, 36.129706
36, 90.472198, 74.162909
37, 13.097409, 70.590001
38, 83.372895, 70.089217
39, 80.046837, 0.622579
40, 91.788009, 37.434560
41, 13.730366, 90.149562
42, 50.473232, 31.834483
43, 40.495848, 59.708292
44, 17.357216, 29.779518
45, 57.518361, 12.501438
46, 60.621793, 38.835567
47, 21.444574, 81.768774
48, 51.993226, 98.117570
49, 98.918581, 86.198984
50, 48.991516, 8.382088
51, 69.487321, 33.771199
52, 41.142183, 23.612917
53, 3.477674, 31.780539
54, 29.283156, 98.444841
55, 80.144174, 54.825089
56, 34.650199, 74.925126
57, 8.331594, 84.185173
58, 51.110637, 16.688971
59, 36.683341, 90.309761
60, 73.947950, 10.512413
61, 52.474016, 74.509310
62, 80.452088, 72.937194
63, 81.691118, 71.746960
64, 18.947148, 13.343177
65, 12.369346, 44.578900
66, 82.099648, 50.878723
67, 63.789762, 53.049029
68, 1.611980, 85.971704
69, 89.595463, 67.772491
70, 51.537506, 80.583826
71, 54.452194, 53.124287
72, 60.644221, 95.589584
