80
1, 15, 12.391398
15, 1, 12.391398
1, 14, 17.721292
14, 1, 17.721292
2, 12, 20.309798
12, 2, 20.309798
2, 17, 35.197228
17, 2, 35.197228
3, 9, 3.516802
9, 3, 3.516802
3, 18, 11.539683
18, 3, 11.539683
4, 5, 25.264523
5, 4, 25.264523
4, 3, 25.696755
3, 4, 25.696755
5, 16, 9.310141
16, 5, 9.310141
5, 11, 16.211375
11, 5, 16.211375
6, 10, 4.099499
10, 6, 4.099499
6, 13, 9.633167
13, 6, 9.633167
7, 19, 22.595725
19, 7, 22.595725
7, 16, 25.315396
16, 7, 25.315396
8, 13, 3.067994
13, 8, 3.067994
8, 17, 9.413613
17, 8, 9.413613
9, 3, 3.516802
3, 9, 3.516802
9, 18, 9.438971
18, 9, 9.438971
10, 6, 4.099499
6, 10, 4.099499
10, 13, 8.431215
13, 10, 8.431215
11, 10, 16.163480
10, 11, 16.163480
11, 5, 16.211375
5, 11, 16.211375
12, 17, 15.780417
17, 12, 15.780417
12, 2, 20.309798
2, 12, 20.309798
13, 8, 3.067994
8, 13, 3.067994
13, 10, 8.431215
10, 13, 8.431215
14, 15, 5.654287
15, 14, 5.654287
14, 1, 17.721292
1, 14, 17.721292
15, 14, 5.654287
14, 15, 5.654287
15, 1, 12.391398
1, 15, 12.391398
16, 5, 9.310141
5, 16, 9.310141
16, 11, 20.343063
11, 16, 20.343063
17, 8, 9.413613
8, 17, 9.413613
17, 13, 12.254878
13, 17, 12.254878
18, 9, 9.438971
9, 18, 9.438971
18, 3, 11.539683
3, 18, 11.539683
19, 7, 22.595725
7, 19, 22.595725
19, 16, 46.924439
16, 19, 46.924439
20, 1, 18.898329
1, 20, 18.898329
20, 15, 25.300946
15, 20, 25.300946
